time	well	position	DATE	TECAN	sample	REP	conc_ara	tmp	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	OD
16.25	Well 105	A5	12072022	40	WT (Amp plasmid)	2	0% arabinose	10	9e-04	0.00661442	0.042272266	-3.459935371	16.39720891	0.050597498	0.039156875	0.003446071	questionable fit (k < n0)	0.0913
0	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.092125
0.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.092625
0.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0931
0.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.094225
1	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0955
1.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.096825
1.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.098775
1.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.1005
2	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.10205
2.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.10333
2.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.10408
2.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.10488
3	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.10495
3.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.10128
3.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.096475
3.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.093175
4	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091825
4.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091075
4.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090575
4.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09035
5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090325
5.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090375
5.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090425
5.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090475
6	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0905
6.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090425
6.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090225
6.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09025
7	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09025
7.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09045
7.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090425
7.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0905
8	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090525
8.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090475
8.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090475
8.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09045
9	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090475
9.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0908
9.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0907
9.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090825
10	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0907
10.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0908
10.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0907
10.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.090825
11	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09075
11.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091025
11.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0911
11.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091125
12	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091125
12.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09095
12.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09115
12.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0912
13	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091275
13.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091525
13.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091325
13.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091275
14	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091125
14.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091225
14.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091175
14.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0912
15	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091375
15.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091425
15.5	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.091375
15.75	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0916
16	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.09145
16.25	Well 106	A6	12072022	40	WT (Amp plasmid)	3	0% arabinose	10	9e-04	0.007305341	0.042803767	-3.071541569	16.19360239	0.052230061	0.040233125	0.003508656	questionable fit (k < n0)	0.0915
0	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.09195
0.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.092275
0.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.092975
0.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.0944
1	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.096925
1.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.10003
1.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.10425
1.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.1086
2	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.1141
2.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.11998
2.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.12677
2.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.13553
3	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.14747
3.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.1619
3.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.17885
3.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.1977
4	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.2252
4.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.26063
4.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.3074
4.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.37275
5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.44488
5.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.53053
5.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.61985
5.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.70083
6	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.80993
6.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.86975
6.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.914
6.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.9504
7	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	0.98102
7.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.0084
7.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.0334
7.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.056
8	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.0777
8.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.0947
8.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.125
8.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1451
9	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1551
9.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1595
9.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1594
9.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1584
10	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1563
10.25	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1543
10.5	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1521
10.75	Well 116	B4	12072022	40	WT (Amp plasmid)	1	0.01% arabinose	10	1.046559311	0.001047924	1.255620952	5.499629642	0.552035373	15.17466515	11.2667125	0.014995268	NA	1.1504
