name	tss_name	mean_diff	mean_scramble	mean_unscrambled	tstat	p.value	conf.low	conf.high	p.value.fdr	site_type_ttest	significant
TSS_10030_regulondb,2661427,+_scrambled0-10	TSS_10030_regulondb	-0.260738918404445	3.87715091015708	4.13788982856152	-0.383055350242663	0.702739146692381	-1.61625184936119	1.0947740125523	0.853015069944394	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled10-20	TSS_10030_regulondb	-0.790087167004126	3.3478026615574	4.13788982856152	-0.810393801563019	0.42380527567811	-2.77736015926785	1.19718582525959	0.653402797582169	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled100-110	TSS_10030_regulondb	-4.00369635644544	0.134193472116085	4.13788982856152	-8.17111919301711	0.00000000859040786811593	-5.00881426514508	-2.9985784477458	0.000000241832531576478	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled105-115	TSS_10030_regulondb	-3.96011454140276	0.177775287158759	4.13788982856152	-8.07243174630065	0.0000000105061100139508	-4.96622026222795	-2.95400882057758	0.000000289552047028752	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled110-120	TSS_10030_regulondb	-3.99980871320093	0.138081115360595	4.13788982856152	-8.16128312934293	0.00000000873373703134157	-5.005117328852	-2.99450009754985	0.000000245282406454275	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled115-125	TSS_10030_regulondb	-3.24917805761085	0.888711770950677	4.13788982856152	-6.56169387805111	0.00000038855686689829	-4.26300643439681	-2.23534968082488	0.0000070552960331801	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled120-130	TSS_10030_regulondb	-1.69391188288602	2.4439779456755	4.13788982856152	-2.64324928504987	0.0113469504368186	-2.98559274286679	-0.402231022905258	0.052742226891469	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled125-135	TSS_10030_regulondb	-2.59872043787535	1.53916939068617	4.13788982856152	-5.08217727912088	0.0000156099252212357	-3.6402465537822	-1.5571943219685	0.000187278361730526	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled130-140	TSS_10030_regulondb	0.69448768084567	4.83237750940719	4.13788982856152	1.025953029271	0.308421259892948	-0.655418600503268	2.04439396219461	0.544299939424547	increased	FALSE
TSS_10030_regulondb,2661427,+_scrambled135-145	TSS_10030_regulondb	0.917743258726239	5.05563308728776	4.13788982856152	1.3548004036195	0.179270299625205	-0.430194349440534	2.26568086689301	0.392749122711305	increased	FALSE
TSS_10030_regulondb,2661427,+_scrambled140-150	TSS_10030_regulondb	1.72753160300281	5.86542143156434	4.13788982856152	1.42236310452273	0.167967320534431	-0.781040192471914	4.23610339847754	0.375941649003484	increased	FALSE
TSS_10030_regulondb,2661427,+_scrambled15-25	TSS_10030_regulondb	-1.73633740626406	2.40155242229746	4.13788982856152	-3.16599863912012	0.00293420704141124	-2.84434510704664	-0.628329705481482	0.0172873972825439	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled20-30	TSS_10030_regulondb	-2.07790760033656	2.05998222822496	4.13788982856152	-3.85834257681146	0.00041948012474892	-3.16740405648322	-0.988411144189897	0.00332220377275567	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled25-35	TSS_10030_regulondb	-1.50674894937431	2.63114087918721	4.13788982856152	-2.49731892456281	0.0157257231077452	-2.71752553623969	-0.295972362508937	0.068273991899637	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled30-40	TSS_10030_regulondb	-0.415918749630817	3.72197107893071	4.13788982856152	-0.70276897034511	0.485193527031987	-1.60223829934274	0.77040080008111	0.703670966350082	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled35-45	TSS_10030_regulondb	-0.0656982132360122	4.07219161532551	4.13788982856152	-0.0936725282139716	0.9256511420386	-1.46583074300036	1.33443431652834	0.966920907526105	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled40-50	TSS_10030_regulondb	-0.997609221339665	3.14028060722186	4.13788982856152	-1.80815346320753	0.0776666562607675	-2.11067382273664	0.115455380057309	0.224163528891046	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled45-55	TSS_10030_regulondb	-1.59032215275686	2.54756767580466	4.13788982856152	-2.98089739039116	0.00500427615779646	-2.6705256541513	-0.510118651362421	0.0269202230412	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled5-15	TSS_10030_regulondb	-1.21685314244277	2.92103668611876	4.13788982856152	-2.1366915166644	0.0379761841569091	-2.36321421626483	-0.0704920686206962	0.134538170047102	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled50-60	TSS_10030_regulondb	-1.9299430992884	2.20794672927312	4.13788982856152	-3.73573427837571	0.000698658551462142	-2.98053009045984	-0.879356108116973	0.00512487107124421	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled55-65	TSS_10030_regulondb	-2.07835290352806	2.05953692503346	4.13788982856152	-3.984330012711	0.000331820914753202	-3.13780198551337	-1.01890382154276	0.00272344669428001	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled60-70	TSS_10030_regulondb	-2.65967512530203	1.47821470325949	4.13788982856152	-4.96211253455627	0.0000156138028335385	-3.74545454397174	-1.57389570663232	0.000187278361730526	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled65-75	TSS_10030_regulondb	-1.63710131041676	2.50078851814476	4.13788982856152	-3.12572753653973	0.00354363496206606	-2.7001289118772	-0.574073708956331	0.0202244498625252	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled70-80	TSS_10030_regulondb	-0.790014727177347	3.34787510138418	4.13788982856152	-1.32852861923291	0.1895904606812	-1.9822224006687	0.402192946314008	0.406732965952896	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled75-85	TSS_10030_regulondb	-0.0579958261715303	4.07989400238999	4.13788982856152	-0.0731757921145259	0.941900183195447	-1.64207396825265	1.52608231590959	0.974403787401743	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled80-90	TSS_10030_regulondb	-3.99411822874466	0.143771599816862	4.13788982856152	-8.14380270498959	0.00000000891317526721325	-5.00001700270452	-2.98821945478481	0.000000249727599029755	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled85-95	TSS_10030_regulondb	-3.96546210432481	0.172427724236713	4.13788982856152	-8.06274438069698	0.00000000998368779401759	-4.97366730916375	-2.95725689948587	0.000000276764474900511	reduced	TRUE
TSS_10030_regulondb,2661427,+_scrambled90-100	TSS_10030_regulondb	-0.82349728968996	3.31439253887156	4.13788982856152	-1.33402222245646	0.187717719988798	-2.06072125037669	0.413726670996773	0.404108722510204	reduced	FALSE
TSS_10030_regulondb,2661427,+_scrambled95-105	TSS_10030_regulondb	-0.63539478545926	3.50249504310226	4.13788982856152	-1.12215601566503	0.26749344954798	-1.77448094555264	0.503691374634117	0.500887107455185	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled0-10_flipped	TSS_1004_regulondb	0.0745095883752374	0.441772967293339	0.367263378918101	0.762169143906923	0.447831914501063	-0.119548029305843	0.268567206056318	0.673509753865604	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled10-20_flipped	TSS_1004_regulondb	0.0414763601089406	0.408739739027042	0.367263378918101	0.353037800432368	0.725727657242464	-0.195224969849891	0.278177690067773	0.865847932737344	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled100-110	TSS_1004_regulondb	-0.166632536355869	0.200630842562232	0.367263378918101	-1.78160175619625	0.0783111613503445	-0.352538353190234	0.0192732804784956	0.2252915630594	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled110-120	TSS_1004_regulondb	-0.155064139499354	0.212199239418748	0.367263378918101	-1.6749022781197	0.0974642866992178	-0.339020924493013	0.0288926454943051	0.261481444284257	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled115-125	TSS_1004_regulondb	-0.143082144457756	0.224181234460346	0.367263378918101	-1.56208207827732	0.12243976920483	-0.325525204659286	0.0393609157437751	0.30459933098804	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled120-130	TSS_1004_regulondb	-0.0655383156779702	0.301725063240131	0.367263378918101	-0.706882562839447	0.481574953866074	-0.2498826213512	0.11880598999526	0.700884671330127	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled130-140_flipped	TSS_1004_regulondb	-0.021828871183615	0.345434507734486	0.367263378918101	-0.228640386158203	0.819644253921287	-0.211387504504695	0.167729762137465	0.916835123330581	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled135-145	TSS_1004_regulondb	0.0270533786583194	0.394316757576421	0.367263378918101	0.259218875570607	0.796018268775596	-0.180094531130754	0.234201288447392	0.904292546516426	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled140-150_flipped	TSS_1004_regulondb	-0.203127107150327	0.164136271767775	0.367263378918101	-2.42967965890969	0.0178688525213255	-0.370075995679716	-0.0361782186209374	0.075522697182791	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled15-25	TSS_1004_regulondb	0.00386391246920303	0.371127291387304	0.367263378918101	0.0299846066906174	0.976182090271517	-0.254074172461364	0.26180199739977	0.990363099705985	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled20-30_flipped	TSS_1004_regulondb	0.153735591527105	0.520998970445207	0.367263378918101	1.23100669764554	0.2214834092894	-0.0943256074187304	0.401796790472941	0.446712879388068	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled25-35	TSS_1004_regulondb	0.0891959406726617	0.456459319590763	0.367263378918101	0.844582828570028	0.400102001534229	-0.120001913442662	0.298393794787985	0.63277140816243	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled30-40	TSS_1004_regulondb	0.0338868842379026	0.401150263156004	0.367263378918101	0.275862886905439	0.783447313134805	-0.211008975572979	0.278782744048785	0.897433150175743	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled35-45	TSS_1004_regulondb	-0.251346764107109	0.115916614810993	0.367263378918101	-2.89553023080535	0.00506509928833342	-0.42451774576191	-0.0781757824523074	0.0271947387014922	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled40-50	TSS_1004_regulondb	-0.100043344969199	0.267220033948902	0.367263378918101	-1.19858649493054	0.234824744349844	-0.26658283817001	0.0664961482316117	0.462671682348655	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled5-15	TSS_1004_regulondb	0.119054193120262	0.486317572038364	0.367263378918101	0.986114032933293	0.326922407511633	-0.121048490291665	0.35915687653219	0.562976722911698	increased	FALSE
TSS_1004_regulondb,231064,+_scrambled50-60_flipped	TSS_1004_regulondb	-0.0719671559896858	0.295296222928416	0.367263378918101	-0.684982081295968	0.495259785074814	-0.280929395785924	0.136995083806553	0.71099010600628	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled55-65	TSS_1004_regulondb	-0.180260891055002	0.187002487863099	0.367263378918101	-1.71715173729126	0.091068875237073	-0.390211331173899	0.0296895490638943	0.249991952549263	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled60-70_flipped	TSS_1004_regulondb	-0.0527380814988759	0.314525297419226	0.367263378918101	-0.595316579960117	0.553328021314543	-0.229059921174699	0.123583758176947	0.754066163991321	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled65-75	TSS_1004_regulondb	-0.117840462502952	0.249422916415149	0.367263378918101	-1.02769910074854	0.30738174608319	-0.346249099477741	0.110568174471837	0.543054121420081	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled70-80	TSS_1004_regulondb	-0.0931148570055274	0.274148521912574	0.367263378918101	-0.920717144627448	0.360024049335536	-0.294440587924608	0.108210873913554	0.595131977469843	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled75-85	TSS_1004_regulondb	-0.0504932533772448	0.316770125540857	0.367263378918101	-0.450062892589915	0.653741103533545	-0.273363943860584	0.172377437106094	0.822753185589109	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled80-90	TSS_1004_regulondb	-0.177980056923648	0.189283321994454	0.367263378918101	-2.08393461415766	0.0408425842659013	-0.348336575192027	-0.0076235386552684	0.141642430264688	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled85-95_flipped	TSS_1004_regulondb	-0.255697435489355	0.111565943428746	0.367263378918101	-3.13045733393165	0.00265534470982478	-0.418954986124338	-0.0924398848543723	0.0159064615849293	reduced	FALSE
TSS_1004_regulondb,231064,+_scrambled90-100	TSS_1004_regulondb	-0.189535490701514	0.177727888216588	0.367263378918101	-2.25282932209503	0.0274286461648851	-0.357352416437039	-0.0217185649659883	0.105080450007646	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled0-10	TSS_10091_regulondb	0.16223144753026	0.843237841231326	0.681006393701066	0.741042271135023	0.46135982314813	-0.275060856237417	0.599523751297937	0.683705221798136	increased	FALSE
TSS_10091_regulondb,2683555,-_scrambled10-20	TSS_10091_regulondb	1.87937416894825	2.56038056264931	0.681006393701066	4.78479212278307	0.00000855009519729883	1.09671604110544	2.66203229679105	0.000109657700153349	increased	TRUE
TSS_10091_regulondb,2683555,-_scrambled100-110	TSS_10091_regulondb	0.0137304968002139	0.69473689050128	0.681006393701066	0.0544595761668737	0.956768072627337	-0.491633719320923	0.519094712921351	0.981086808958614	increased	FALSE
TSS_10091_regulondb,2683555,-_scrambled105-115	TSS_10091_regulondb	-0.0632933949077026	0.617712998793363	0.681006393701066	-0.302852017570253	0.763043490203963	-0.481283063388808	0.354696273573403	0.885865272722698	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled115-125	TSS_10091_regulondb	-0.118125505250213	0.562880888450853	0.681006393701066	-0.541687069473802	0.589844516179264	-0.553454699708091	0.317203689207664	0.780321683820632	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled120-130	TSS_10091_regulondb	0.152852586721642	0.833858980422709	0.681006393701066	0.65118101322817	0.517008308175003	-0.315097720344505	0.62080289378779	0.727649343112396	increased	FALSE
TSS_10091_regulondb,2683555,-_scrambled125-135	TSS_10091_regulondb	-0.159534918363691	0.521471475337375	0.681006393701066	-0.761059269171282	0.449661741596457	-0.579013825034904	0.259943988307522	0.67464659719389	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled130-140	TSS_10091_regulondb	-0.142668480019933	0.538337913681133	0.681006393701066	-0.694414080635749	0.490280117119567	-0.554194807099141	0.268857847059275	0.707356650853089	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled140-150	TSS_10091_regulondb	-0.24349000075324	0.437516392947826	0.681006393701066	-1.1759539352251	0.244444262718664	-0.658009591673253	0.171029590166772	0.474691030519029	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled15-25	TSS_10091_regulondb	1.78248789885271	2.46349429255377	0.681006393701066	5.44510714568999	0.000000732316497065773	1.12953351976943	2.43544227793598	0.000012396078101999	increased	TRUE
TSS_10091_regulondb,2683555,-_scrambled20-30	TSS_10091_regulondb	1.54509134151439	2.22609773521545	0.681006393701066	5.17050288791277	0.00000130064408444312	0.951806903890278	2.1383757791385	0.0000207794948313231	increased	TRUE
TSS_10091_regulondb,2683555,-_scrambled25-35	TSS_10091_regulondb	0.103630082930176	0.784636476631242	0.681006393701066	0.492273880614407	0.624255349899306	-0.317135752510979	0.524395918371331	0.803467650278731	increased	FALSE
TSS_10091_regulondb,2683555,-_scrambled30-40	TSS_10091_regulondb	-0.111481227149763	0.569525166551303	0.681006393701066	-0.54776419678514	0.586092889970818	-0.519440054152643	0.296477599853116	0.777700466875788	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled35-45	TSS_10091_regulondb	-0.357256274835132	0.323750118865934	0.681006393701066	-1.75746130762906	0.0843688898393213	-0.764580248235804	0.05006769856554	0.237171328409811	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled45-55	TSS_10091_regulondb	-0.0668766921381517	0.614129701562914	0.681006393701066	-0.327398538983968	0.744582490414413	-0.476037165742672	0.342283781466369	0.875837532638954	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled5-15	TSS_10091_regulondb	2.03971861994069	2.72072501364175	0.681006393701066	5.42516554659151	0.000000661502265175237	1.29091908533366	2.78851815454772	0.0000113027585736239	increased	TRUE
TSS_10091_regulondb,2683555,-_scrambled50-60	TSS_10091_regulondb	0.785103289758103	1.46610968345917	0.681006393701066	1.45608691441601	0.154788259467366	-0.311751023464864	1.88195760298107	0.356692230656238	increased	FALSE
TSS_10091_regulondb,2683555,-_scrambled55-65	TSS_10091_regulondb	-0.409901075254205	0.271105318446861	0.681006393701066	-2.12083098582441	0.0393040979749555	-0.798838404527504	-0.0209637459809058	0.1378153940432	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled65-75	TSS_10091_regulondb	-0.450310804385974	0.230695589315092	0.681006393701066	-2.37008398077033	0.0222826681893661	-0.833343222936651	-0.0672783858352969	0.089567029818644	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled70-80	TSS_10091_regulondb	-0.152318752943582	0.528687640757484	0.681006393701066	-0.575168427035451	0.567468380372519	-0.682760429504268	0.378122923617104	0.764232840889648	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled80-90	TSS_10091_regulondb	-0.253994268011248	0.427012125689818	0.681006393701066	-1.31003648657056	0.19656814114891	-0.644066105933525	0.136077569911029	0.415509176306978	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled85-95	TSS_10091_regulondb	0.103041109369834	0.7840475030709	0.681006393701066	0.375492198530184	0.708514722341736	-0.444985933426006	0.651068152165675	0.856405190030948	increased	FALSE
TSS_10091_regulondb,2683555,-_scrambled90-100	TSS_10091_regulondb	-0.143682916320615	0.537323477380451	0.681006393701066	-0.697191954608525	0.48849654622354	-0.556303487859543	0.268937655218312	0.705961096144601	reduced	FALSE
TSS_10091_regulondb,2683555,-_scrambled95-105	TSS_10091_regulondb	-0.0350051213792764	0.64600127232179	0.681006393701066	-0.163886283084083	0.870355979962477	-0.462008927108503	0.39199868434995	0.94089042553379	reduced	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled0-10	TSS_10092_storz_wanner	0.0395195480657451	0.39384022467083	0.354320676605085	0.436210069749395	0.665528416658259	-0.144811182282952	0.223850278414442	0.830415386151718	increased	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled10-20	TSS_10092_storz_wanner	0.0126153433320063	0.366936019937091	0.354320676605085	0.114134607756191	0.909694267018983	-0.210679636904439	0.235910323568451	0.959766383131074	increased	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled100-110	TSS_10092_storz_wanner	-0.225314501456712	0.129006175148373	0.354320676605085	-2.77269291105518	0.0111722685985909	-0.393949498588205	-0.0566795043252193	0.0520571259908682	reduced	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled105-115	TSS_10092_storz_wanner	0.0558720108614467	0.410192687466531	0.354320676605085	0.37959361185221	0.705989965284503	-0.240385793072505	0.352129814795399	0.854879326897297	increased	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled110-120	TSS_10092_storz_wanner	-0.136442749164656	0.217877927440429	0.354320676605085	-1.30209020872648	0.199363836532536	-0.347365328048371	0.0744798297190595	0.41903596111932	reduced	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled115-125	TSS_10092_storz_wanner	0.0857155401546092	0.440036216759694	0.354320676605085	0.638215982996957	0.525981988924482	-0.183438275836134	0.354869356145353	0.734546773095393	increased	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled120-130	TSS_10092_storz_wanner	0.0362317400047259	0.390552416609811	0.354320676605085	0.309113521714836	0.758286465131685	-0.198138339170491	0.270601819179942	0.883342571519252	increased	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled125-135	TSS_10092_storz_wanner	0.113656894826227	0.467977571431311	0.354320676605085	1.09053127750536	0.281248019189653	-0.0962197433950981	0.323533533047551	0.515659597885103	increased	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled130-140	TSS_10092_storz_wanner	-0.0876991286760441	0.266621547929041	0.354320676605085	-0.903172885751987	0.372162703552811	-0.284314229802723	0.108915972450635	0.605891498908147	reduced	FALSE
TSS_10092_storz_wanner,2683593,-_scrambled135-145	TSS_10092_storz_wanner	-0.0273380430485757	0.326982633556509	0.354320676605085	-0.247751746258634	0.805373150384668	-0.249145491363899	0.194469405266747	0.909326439855073	reduced	FALSE
