mutation	mutation_label	position_label	state	energy_unit	score_function_name	total_score	fa_atr	fa_rep	fa_sol	fa_intra_rep	fa_intra_sol_xover4	lk_ball_wtd	fa_elec	hbond_sr_bb	hbond_lr_bb	hbond_bb_sc	hbond_sc	omega	fa_dun	p_aa_pp	yhh_planarity	ref	rama_prepro
B.A.22.G:C.A.22.G:D.A.22.G	WT_A22G_A22G_A22G	A22_A22_A22	mut	kcal/mol	ref2015	0.32561	-10.78749	6.577	6.98027	-0.0	-0.0	-0.13979	-1.6157	0.0	0.0	-0.30696	-0.38171	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.G:C.A.22.G:D.A.22.G	WT_A22G_A22G_A22G	A22_A22_A22	wt	kcal/mol	ref2015	0.47108	-10.83942	6.7076	7.00826	0.0	-0.0	-0.14721	-1.59151	0.0	0.0	-0.29943	-0.36721	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:C.A.22.G	A22G_WT_A22G_WT	A22_A22	ddg	kcal/mol	ref2015	-0.15461	0.02928	-0.06522	-0.02732	-0.0	-0.0	-0.00728	-0.05185	0.0	0.0	-0.02681	-0.00541	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:C.A.22.G	A22G_WT_A22G_WT	A22_A22	mut	kcal/mol	ref2015	0.23388	-10.78382	6.61011	7.07355	-0.0	-0.0	-0.17032	-1.66041	0.0	0.0	-0.45057	-0.38466	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:C.A.22.G	A22G_WT_A22G_WT	A22_A22	wt	kcal/mol	ref2015	0.38849	-10.8131	6.67533	7.10087	0.0	0.0	-0.16303	-1.60856	0.0	0.0	-0.42376	-0.37925	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:D.A.22.G	A22G_WT_WT_A22G	A22_A22	ddg	kcal/mol	ref2015	0.0615	-0.04727	0.03318	0.02602	-0.0	-0.0	-0.00603	0.04647	0.0	0.0	0.00344	0.00571	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:D.A.22.G	A22G_WT_WT_A22G	A22_A22	mut	kcal/mol	ref2015	0.19765	-10.22219	6.39135	6.38125	-0.0	-0.0	-0.36016	-1.33401	0.0	0.0	-0.34946	-0.30913	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:D.A.22.G	A22G_WT_WT_A22G	A22_A22	wt	kcal/mol	ref2015	0.13615	-10.17492	6.35817	6.35523	0.0	0.0	-0.35413	-1.38048	0.0	0.0	-0.35289	-0.31484	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:B.A.22.G	A22G_A22G_WT_WT	A22_A22	ddg	kcal/mol	ref2015	-0.03579	-0.05908	0.01615	0.02577	0.0	0.0	-0.0034	-0.02196	0.0	0.0	-0.0038	0.01052	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:B.A.22.G	A22G_A22G_WT_WT	A22_A22	mut	kcal/mol	ref2015	0.47551	-10.6144	6.72475	6.76149	0.0	-0.0	-0.34375	-1.35891	0.0	0.0	-0.32723	-0.36644	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.G:B.A.22.G	A22G_A22G_WT_WT	A22_A22	wt	kcal/mol	ref2015	0.5113	-10.55531	6.7086	6.73571	-0.0	-0.0	-0.34035	-1.33696	0.0	0.0	-0.32343	-0.37696	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:B.A.22.H:C.A.22.H:D.A.22.H	A22H_A22H_A22H_A22H	A22_A22_A22_A22	ddg	kcal/mol	ref2015	0.03802	0.00023	0.05057	-0.03361	-0.0	-0.0	-0.01301	0.03578	0.0	0.0	-0.00708	0.00515	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:B.A.22.H:C.A.22.H:D.A.22.H	A22H_A22H_A22H_A22H	A22_A22_A22_A22	mut	kcal/mol	ref2015	0.39034	-10.86814	6.8683	6.9823	0.0	-0.0	-0.14231	-1.71178	0.0	0.0	-0.41509	-0.32295	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:B.A.22.H:C.A.22.H:D.A.22.H	A22H_A22H_A22H_A22H	A22_A22_A22_A22	wt	kcal/mol	ref2015	0.35231	-10.86837	6.81773	7.01591	0.0	-0.0	-0.12929	-1.74756	0.0	0.0	-0.40801	-0.32809	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H	A22H_WT_WT_WT	A22	ddg	kcal/mol	ref2015	-0.08001	-0.01807	-0.03875	0.0423	0.0	0.0	-0.0122	-0.03461	0.0	0.0	-0.00576	-0.01292	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H	A22H_WT_WT_WT	A22	mut	kcal/mol	ref2015	0.17891	-10.162	6.40877	6.41776	-0.0	-0.0	-0.33872	-1.42706	0.0	0.0	-0.3768	-0.34305	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H	A22H_WT_WT_WT	A22	wt	kcal/mol	ref2015	0.25891	-10.14393	6.44752	6.37546	-0.0	-0.0	-0.32652	-1.39245	0.0	0.0	-0.37104	-0.33013	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.H:C.A.22.H:D.A.22.H	WT_A22H_A22H_A22H	A22_A22_A22	ddg	kcal/mol	ref2015	0.08789	-0.01814	0.09683	0.03773	0.0	-0.0	-0.00712	-0.0403	0.0	0.0	0.00143	0.01745	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.H:C.A.22.H:D.A.22.H	WT_A22H_A22H_A22H	A22_A22_A22	mut	kcal/mol	ref2015	0.30779	-10.68812	6.75725	6.88108	0.0	-0.0	-0.15466	-1.77134	0.0	0.0	-0.35708	-0.35934	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.H:C.A.22.H:D.A.22.H	WT_A22H_A22H_A22H	A22_A22_A22	wt	kcal/mol	ref2015	0.2199	-10.66998	6.66042	6.84335	-0.0	-0.0	-0.14754	-1.73104	0.0	0.0	-0.35851	-0.37679	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:C.A.22.H	A22H_WT_A22H_WT	A22_A22	ddg	kcal/mol	ref2015	-0.06611	-0.00143	-0.03529	0.00837	-0.0	0.0	0.01273	-0.01984	0.0	0.0	0.01107	-0.04173	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:C.A.22.H	A22H_WT_A22H_WT	A22_A22	mut	kcal/mol	ref2015	0.42077	-10.87181	6.79143	7.03327	-0.0	-0.0	-0.15147	-1.60493	0.0	0.0	-0.37564	-0.40007	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:C.A.22.H	A22H_WT_A22H_WT	A22_A22	wt	kcal/mol	ref2015	0.48688	-10.87038	6.82672	7.0249	0.0	-0.0	-0.1642	-1.58509	0.0	0.0	-0.38671	-0.35835	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:D.A.22.H	A22H_WT_WT_A22H	A22_A22	ddg	kcal/mol	ref2015	0.00455	0.00808	-0.00322	-0.00324	-0.0	-0.0	0.00144	0.00662	0.0	0.0	-0.01035	0.00521	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:D.A.22.H	A22H_WT_WT_A22H	A22_A22	mut	kcal/mol	ref2015	0.45216	-10.38292	6.49319	6.6129	0.0	-0.0	-0.3657	-1.26982	0.0	0.0	-0.34956	-0.28594	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:D.A.22.H	A22H_WT_WT_A22H	A22_A22	wt	kcal/mol	ref2015	0.44761	-10.39101	6.49641	6.61615	0.0	0.0	-0.36714	-1.27644	0.0	0.0	-0.33921	-0.29116	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:B.A.22.H	A22H_A22H_WT_WT	A22_A22	ddg	kcal/mol	ref2015	-0.00495	0.00768	-0.0213	-0.0067	-0.0	-0.0	-0.0191	0.01769	0.0	0.0	0.00885	0.00794	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:B.A.22.H	A22H_A22H_WT_WT	A22_A22	mut	kcal/mol	ref2015	0.342	-10.41796	6.41219	6.62988	0.0	-0.0	-0.31013	-1.28738	0.0	0.0	-0.30957	-0.37503	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.H:B.A.22.H	A22H_A22H_WT_WT	A22_A22	wt	kcal/mol	ref2015	0.34695	-10.42564	6.43349	6.63659	0.0	-0.0	-0.29102	-1.30508	0.0	0.0	-0.31842	-0.38296	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:B.A.22.I:C.A.22.I:D.A.22.I	A22I_A22I_A22I_A22I	A22_A22_A22_A22	ddg	kcal/mol	ref2015	0.19373	-0.09916	0.23107	0.08905	-0.0	-0.0	-0.01356	-0.00524	0.0	0.0	-0.01168	0.00325	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:B.A.22.I:C.A.22.I:D.A.22.I	A22I_A22I_A22I_A22I	A22_A22_A22_A22	mut	kcal/mol	ref2015	0.60408	-10.80317	6.96272	6.90556	0.0	-0.0	-0.16519	-1.56272	0.0	0.0	-0.35026	-0.38286	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:B.A.22.I:C.A.22.I:D.A.22.I	A22I_A22I_A22I_A22I	A22_A22_A22_A22	wt	kcal/mol	ref2015	0.41036	-10.70401	6.73165	6.81651	0.0	0.0	-0.15163	-1.55748	0.0	0.0	-0.33857	-0.38611	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I	A22I_WT_WT_WT	A22	ddg	kcal/mol	ref2015	-0.02992	-0.01162	0.00848	0.02118	-0.0	-0.0	0.00738	-0.04326	0.0	0.0	-0.01735	0.00528	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I	A22I_WT_WT_WT	A22	mut	kcal/mol	ref2015	0.36932	-10.61333	6.66403	6.80051	-0.0	-0.0	-0.33816	-1.43163	0.0	0.0	-0.37414	-0.33796	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I	A22I_WT_WT_WT	A22	wt	kcal/mol	ref2015	0.39923	-10.60171	6.65555	6.77933	0.0	-0.0	-0.34553	-1.38837	0.0	0.0	-0.35679	-0.34324	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.I:C.A.22.I:D.A.22.I	WT_A22I_A22I_A22I	A22_A22_A22	ddg	kcal/mol	ref2015	0.12967	-0.0195	0.15446	0.04394	0.0	0.0	-0.0159	-0.02249	0.0	0.0	0.00359	-0.01444	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.I:C.A.22.I:D.A.22.I	WT_A22I_A22I_A22I	A22_A22_A22	mut	kcal/mol	ref2015	0.79897	-11.16642	6.91434	7.44582	0.0	0.0	-0.14521	-1.46189	0.0	0.0	-0.40611	-0.38156	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.I:C.A.22.I:D.A.22.I	WT_A22I_A22I_A22I	A22_A22_A22	wt	kcal/mol	ref2015	0.6693	-11.14692	6.75988	7.40188	-0.0	-0.0	-0.12931	-1.4394	0.0	0.0	-0.40971	-0.36712	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:C.A.22.I	A22I_WT_A22I_WT	A22_A22	ddg	kcal/mol	ref2015	0.13288	0.01439	0.20027	-0.0509	-0.0	-0.0	0.00046	-0.04159	0.0	0.0	0.01987	-0.00962	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:C.A.22.I	A22I_WT_A22I_WT	A22_A22	mut	kcal/mol	ref2015	0.60496	-10.83395	7.04722	6.93029	-0.0	-0.0	-0.17402	-1.63941	0.0	0.0	-0.33446	-0.39072	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:C.A.22.I	A22I_WT_A22I_WT	A22_A22	wt	kcal/mol	ref2015	0.47208	-10.84834	6.84695	6.98119	0.0	-0.0	-0.17448	-1.59782	0.0	0.0	-0.35432	-0.3811	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:D.A.22.I	A22I_WT_WT_A22I	A22_A22	ddg	kcal/mol	ref2015	-0.07896	0.01948	-0.03908	-0.01056	0.0	0.0	-0.00623	-0.00176	0.0	0.0	-0.01994	-0.02086	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:D.A.22.I	A22I_WT_WT_A22I	A22_A22	mut	kcal/mol	ref2015	0.35516	-10.47485	6.38461	6.70043	0.0	-0.0	-0.36743	-1.22082	0.0	0.0	-0.35118	-0.31558	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:D.A.22.I	A22I_WT_WT_A22I	A22_A22	wt	kcal/mol	ref2015	0.43413	-10.49433	6.42369	6.71099	-0.0	-0.0	-0.3612	-1.21906	0.0	0.0	-0.33124	-0.29473	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:B.A.22.I	A22I_A22I_WT_WT	A22_A22	ddg	kcal/mol	ref2015	0.06703	2e-05	0.0574	0.00196	0.0	0.0	-0.0062	0.00975	0.0	0.0	-0.00791	0.01201	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:B.A.22.I	A22I_A22I_WT_WT	A22_A22	mut	kcal/mol	ref2015	0.55912	-10.34582	6.57291	6.54041	0.0	0.0	-0.35353	-1.25806	0.0	0.0	-0.32379	-0.273	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.I:B.A.22.I	A22I_A22I_WT_WT	A22_A22	wt	kcal/mol	ref2015	0.49209	-10.34583	6.51552	6.53845	-0.0	-0.0	-0.34733	-1.26781	0.0	0.0	-0.31588	-0.28502	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:B.A.22.K:C.A.22.K:D.A.22.K	A22K_A22K_A22K_A22K	A22_A22_A22_A22	ddg	kcal/mol	ref2015	0.01528	-0.07855	0.07318	0.06838	0.0	0.0	-0.02071	0.00549	0.0	0.0	-0.01788	-0.01463	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:B.A.22.K:C.A.22.K:D.A.22.K	A22K_A22K_A22K_A22K	A22_A22_A22_A22	mut	kcal/mol	ref2015	0.26607	-10.6451	6.77231	6.7861	0.0	-0.0	-0.15766	-1.68589	0.0	0.0	-0.38418	-0.41952	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:B.A.22.K:C.A.22.K:D.A.22.K	A22K_A22K_A22K_A22K	A22_A22_A22_A22	wt	kcal/mol	ref2015	0.25079	-10.56654	6.69914	6.71773	-0.0	-0.0	-0.13696	-1.69138	0.0	0.0	-0.3663	-0.40489	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K	A22K_WT_WT_WT	A22	ddg	kcal/mol	ref2015	0.04284	-0.01131	0.01176	0.00724	0.0	0.0	0.00902	0.01536	0.0	0.0	-0.00571	0.01648	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K	A22K_WT_WT_WT	A22	mut	kcal/mol	ref2015	0.4119	-10.37014	6.61876	6.51671	0.0	0.0	-0.33899	-1.35163	0.0	0.0	-0.36292	-0.29988	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K	A22K_WT_WT_WT	A22	wt	kcal/mol	ref2015	0.36906	-10.35883	6.607	6.50947	0.0	-0.0	-0.34801	-1.36699	0.0	0.0	-0.35721	-0.31636	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.K:C.A.22.K:D.A.22.K	WT_A22K_A22K_A22K	A22_A22_A22	ddg	kcal/mol	ref2015	0.03886	0.04019	0.05509	-0.05984	0.0	0.0	0.01399	-0.01432	0.0	0.0	-0.01484	0.01859	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.K:C.A.22.K:D.A.22.K	WT_A22K_A22K_A22K	A22_A22_A22	mut	kcal/mol	ref2015	0.8474	-10.924	6.99307	7.1373	0.0	-0.0	-0.15841	-1.55383	0.0	0.0	-0.28341	-0.36331	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.K:C.A.22.K:D.A.22.K	WT_A22K_A22K_A22K	A22_A22_A22	wt	kcal/mol	ref2015	0.80854	-10.96419	6.93798	7.19714	-0.0	-0.0	-0.17241	-1.53951	0.0	0.0	-0.26857	-0.38191	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:C.A.22.K	A22K_WT_A22K_WT	A22_A22	ddg	kcal/mol	ref2015	0.09759	0.06409	0.10575	-0.06216	0.0	0.0	-0.00684	0.00688	0.0	0.0	-0.01012	-1e-05	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:C.A.22.K	A22K_WT_A22K_WT	A22_A22	mut	kcal/mol	ref2015	0.59651	-10.91728	7.06474	7.02917	-0.0	-0.0	-0.2028	-1.66109	0.0	0.0	-0.35977	-0.35647	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:C.A.22.K	A22K_WT_A22K_WT	A22_A22	wt	kcal/mol	ref2015	0.49892	-10.98137	6.95898	7.09133	-0.0	-0.0	-0.19596	-1.66796	0.0	0.0	-0.34965	-0.35646	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:D.A.22.K	A22K_WT_WT_A22K	A22_A22	ddg	kcal/mol	ref2015	-0.00265	-0.00964	0.01584	0.00201	-0.0	0.0	-0.01562	0.01263	0.0	0.0	-0.01059	0.00271	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:D.A.22.K	A22K_WT_WT_A22K	A22_A22	mut	kcal/mol	ref2015	0.15146	-10.29338	6.4027	6.53138	-0.0	-0.0	-0.31996	-1.41759	0.0	0.0	-0.37329	-0.37841	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:D.A.22.K	A22K_WT_WT_A22K	A22_A22	wt	kcal/mol	ref2015	0.15412	-10.28374	6.38685	6.52937	-0.0	-0.0	-0.30433	-1.43022	0.0	0.0	-0.3627	-0.38112	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:B.A.22.K	A22K_A22K_WT_WT	A22_A22	ddg	kcal/mol	ref2015	0.09289	-0.00246	0.10919	-0.03752	-0.0	-0.0	0.00262	0.02591	0.0	0.0	-0.00991	0.00505	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:B.A.22.K	A22K_A22K_WT_WT	A22_A22	mut	kcal/mol	ref2015	0.32258	-10.42409	6.43129	6.64502	-0.0	-0.0	-0.28895	-1.27692	0.0	0.0	-0.41044	-0.35333	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.K:B.A.22.K	A22K_A22K_WT_WT	A22_A22	wt	kcal/mol	ref2015	0.22969	-10.42163	6.3221	6.68255	0.0	-0.0	-0.29157	-1.30284	0.0	0.0	-0.40054	-0.35838	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:B.A.22.L:C.A.22.L:D.A.22.L	A22L_A22L_A22L_A22L	A22_A22_A22_A22	ddg	kcal/mol	ref2015	0.14513	-0.02594	0.1331	0.02573	0.0	-0.0	0.00692	0.01713	0.0	0.0	-0.01016	-0.00165	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:B.A.22.L:C.A.22.L:D.A.22.L	A22L_A22L_A22L_A22L	A22_A22_A22_A22	mut	kcal/mol	ref2015	0.22324	-10.5352	6.49535	6.77141	0.0	-0.0	-0.10547	-1.64267	0.0	0.0	-0.33797	-0.4222	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:B.A.22.L:C.A.22.L:D.A.22.L	A22L_A22L_A22L_A22L	A22_A22_A22_A22	wt	kcal/mol	ref2015	0.07811	-10.50926	6.36225	6.74567	-0.0	-0.0	-0.11239	-1.6598	0.0	0.0	-0.32781	-0.42056	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L	A22L_WT_WT_WT	A22	ddg	kcal/mol	ref2015	-0.0057	0.05081	-0.0075	-0.04279	0.0	-0.0	-0.00355	-0.0054	0.0	0.0	0.00932	-0.00659	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L	A22L_WT_WT_WT	A22	mut	kcal/mol	ref2015	0.2052	-10.59794	6.4825	6.75229	0.0	-0.0	-0.34187	-1.36004	0.0	0.0	-0.32658	-0.40317	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L	A22L_WT_WT_WT	A22	wt	kcal/mol	ref2015	0.21089	-10.64875	6.49001	6.79508	-0.0	-0.0	-0.33832	-1.35464	0.0	0.0	-0.3359	-0.39658	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.L:C.A.22.L:D.A.22.L	WT_A22L_A22L_A22L	A22_A22_A22	ddg	kcal/mol	ref2015	0.04151	-0.00768	0.11294	0.00558	-0.0	-0.0	-0.00468	-0.03143	0.0	0.0	0.00123	-0.03446	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.L:C.A.22.L:D.A.22.L	WT_A22L_A22L_A22L	A22_A22_A22	mut	kcal/mol	ref2015	0.37575	-10.78907	6.60228	7.04457	-0.0	-0.0	-0.11671	-1.64627	0.0	0.0	-0.31829	-0.40075	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.L:C.A.22.L:D.A.22.L	WT_A22L_A22L_A22L	A22_A22_A22	wt	kcal/mol	ref2015	0.33424	-10.78139	6.48934	7.03899	-0.0	0.0	-0.11203	-1.61484	0.0	0.0	-0.31953	-0.36629	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:C.A.22.L	A22L_WT_A22L_WT	A22_A22	ddg	kcal/mol	ref2015	-0.00151	-0.01207	0.01969	-0.00413	0.0	0.0	-0.01317	0.00291	0.0	0.0	-0.00048	0.00575	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:C.A.22.L	A22L_WT_A22L_WT	A22_A22	mut	kcal/mol	ref2015	0.31199	-10.78914	6.56868	7.02198	0.0	0.0	-0.14774	-1.63211	0.0	0.0	-0.35656	-0.35312	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:C.A.22.L	A22L_WT_A22L_WT	A22_A22	wt	kcal/mol	ref2015	0.3135	-10.77706	6.54899	7.02611	-0.0	-0.0	-0.13457	-1.63503	0.0	0.0	-0.35608	-0.35887	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:D.A.22.L	A22L_WT_WT_A22L	A22_A22	ddg	kcal/mol	ref2015	-0.02028	-0.00899	-0.01204	0.01	-0.0	0.0	0.00479	-0.006	0.0	0.0	-0.0178	0.00976	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:D.A.22.L	A22L_WT_WT_A22L	A22_A22	mut	kcal/mol	ref2015	0.49799	-10.48102	6.77278	6.62787	-0.0	-0.0	-0.3128	-1.42843	0.0	0.0	-0.33877	-0.34165	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:D.A.22.L	A22L_WT_WT_A22L	A22_A22	wt	kcal/mol	ref2015	0.51827	-10.47203	6.78482	6.61787	0.0	-0.0	-0.31758	-1.42243	0.0	0.0	-0.32097	-0.35141	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:B.A.22.L	A22L_A22L_WT_WT	A22_A22	ddg	kcal/mol	ref2015	-0.03093	0.0158	-0.02241	0.00394	0.0	0.0	-0.00068	-0.02283	0.0	0.0	-0.0038	-0.00095	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:B.A.22.L	A22L_A22L_WT_WT	A22_A22	mut	kcal/mol	ref2015	0.13073	-10.4204	6.56975	6.59025	0.0	0.0	-0.34471	-1.52395	0.0	0.0	-0.38708	-0.35312	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.L:B.A.22.L	A22L_A22L_WT_WT	A22_A22	wt	kcal/mol	ref2015	0.16166	-10.4362	6.59216	6.58631	0.0	0.0	-0.34403	-1.50113	0.0	0.0	-0.38328	-0.35217	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:B.A.22.M:C.A.22.M:D.A.22.M	A22M_A22M_A22M_A22M	A22_A22_A22_A22	ddg	kcal/mol	ref2015	0.12779	0.00675	0.10438	-0.0216	-0.0	0.0	-0.00578	0.04494	0.0	0.0	-0.00305	0.00215	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:B.A.22.M:C.A.22.M:D.A.22.M	A22M_A22M_A22M_A22M	A22_A22_A22_A22	mut	kcal/mol	ref2015	0.40955	-10.78187	6.67502	7.0908	0.0	-0.0	-0.09906	-1.71737	0.0	0.0	-0.39468	-0.36328	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:B.A.22.M:C.A.22.M:D.A.22.M	A22M_A22M_A22M_A22M	A22_A22_A22_A22	wt	kcal/mol	ref2015	0.28176	-10.78863	6.57064	7.1124	0.0	-0.0	-0.09329	-1.76232	0.0	0.0	-0.39162	-0.36543	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M	A22M_WT_WT_WT	A22	ddg	kcal/mol	ref2015	-0.01511	-0.05198	0.05036	0.03912	-0.0	-0.0	0.01447	-0.04291	0.0	0.0	-0.01442	-0.00975	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M	A22M_WT_WT_WT	A22	mut	kcal/mol	ref2015	0.55521	-10.51345	6.64704	6.62639	0.0	-0.0	-0.34101	-1.23119	0.0	0.0	-0.32232	-0.31025	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M	A22M_WT_WT_WT	A22	wt	kcal/mol	ref2015	0.57032	-10.46148	6.59668	6.58727	0.0	-0.0	-0.35548	-1.18828	0.0	0.0	-0.3079	-0.30049	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.M:C.A.22.M:D.A.22.M	WT_A22M_A22M_A22M	A22_A22_A22	ddg	kcal/mol	ref2015	-0.0287	-0.08017	0.03182	0.06079	-0.0	-0.0	-0.00424	0.00249	0.0	0.0	-0.01306	-0.02633	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.M:C.A.22.M:D.A.22.M	WT_A22M_A22M_A22M	A22_A22_A22	mut	kcal/mol	ref2015	0.48614	-11.01829	6.75053	7.27235	-0.0	-0.0	-0.12203	-1.66188	0.0	0.0	-0.36493	-0.3696	0.0	0.0	0.0	0.0	0.0	0.0
B.A.22.M:C.A.22.M:D.A.22.M	WT_A22M_A22M_A22M	A22_A22_A22	wt	kcal/mol	ref2015	0.51484	-10.93813	6.71871	7.21156	-0.0	-0.0	-0.11779	-1.66437	0.0	0.0	-0.35188	-0.34327	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:C.A.22.M	A22M_WT_A22M_WT	A22_A22	ddg	kcal/mol	ref2015	0.02749	-0.04365	0.05891	0.03589	-0.0	-0.0	-0.01094	0.00963	0.0	0.0	-0.03215	0.00979	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:C.A.22.M	A22M_WT_A22M_WT	A22_A22	mut	kcal/mol	ref2015	0.3909	-10.81013	6.78426	6.977	-0.0	-0.0	-0.13051	-1.6523	0.0	0.0	-0.41373	-0.36369	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:C.A.22.M	A22M_WT_A22M_WT	A22_A22	wt	kcal/mol	ref2015	0.36341	-10.76649	6.72535	6.94111	0.0	-0.0	-0.11957	-1.66193	0.0	0.0	-0.38159	-0.37348	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:D.A.22.M	A22M_WT_WT_A22M	A22_A22	ddg	kcal/mol	ref2015	-0.04577	-0.02019	-0.02079	0.01861	0.0	-0.0	-0.00263	-0.02163	0.0	0.0	-0.01198	0.01284	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:D.A.22.M	A22M_WT_WT_A22M	A22_A22	mut	kcal/mol	ref2015	0.14084	-10.21063	6.29938	6.38897	0.0	-0.0	-0.38566	-1.3166	0.0	0.0	-0.37607	-0.25856	0.0	0.0	0.0	0.0	0.0	0.0
A.A.22.M:D.A.22.M	A22M_WT_WT_A22M	A22_A22	wt	kcal/mol	ref2015	0.18661	-10.19044	6.32017	6.37036	0.0	-0.0	-0.38303	-1.29497	0.0	0.0	-0.36409	-0.2714	0.0	0.0	0.0	0.0	0.0	0.0
